updateCount,lastprice,volume,bidsize,bid,ask,asksize
14235,26.86,101940,645,26.86,26.87,217
14236,26.86,101947,645,26.86,26.87,216
14237,26.87,101957,645,26.86,26.87,215
14238,26.86,101958,644,26.86,26.87,216
14239,26.87,101963,644,26.86,26.87,219
14240,26.86,101985,642,26.86,26.87,210
14241,26.86,101986,641,26.86,26.87,210
14242,26.87,101989,639,26.86,26.87,207
14243,26.87,102000,639,26.86,26.87,197
14244,26.87,102000,639,26.86,26.87,198
14245,26.87,102015,639,26.86,26.87,183
14246,26.87,102015,639,26.86,26.87,183
14247,26.87,102015,651,26.86,26.87,183
14248,26.87,102023,653,26.86,26.87,169
14249,26.88,102193,32,26.87,26.88,1606
14250,26.88,102193,48,26.87,26.88,1595
14251,26.88,102200,87,26.87,26.88,1770
14252,26.88,102230,75,26.87,26.88,1761
14253,26.87,102231,74,26.87,26.88,1762
14254,26.87,102238,83,26.87,26.88,1758
14255,26.87,102314,95,26.87,26.88,1687
14256,26.87,102314,97,26.87,26.88,1687
14257,26.88,102315,104,26.87,26.88,1685
14258,26.88,102349,76,26.87,26.88,1684
14259,26.88,102349,77,26.87,26.88,1684
14260,26.87,102350,88,26.87,26.88,1684
14261,26.87,102362,88,26.87,26.88,1679
14262,26.87,102362,88,26.87,26.88,1713
14263,26.87,102460,571,26.86,26.87,54
14264,26.87,102518,1,26.87,26.88,1763
14265,26.88,102528,5,26.87,26.88,1721
14266,26.88,102552,28,26.87,26.88,1719
14267,26.87,102570,7,26.87,26.88,1710
14268,26.87,102577,570,26.86,26.87,5
14269,26.87,102592,570,26.86,26.88,1743
14270,26.87,102596,64,26.87,26.88,1749
14271,26.87,102596,112,26.87,26.88,1705
14272,26.87,102604,115,26.87,26.88,1701
14273,26.88,102609,120,26.87,26.88,1619
14274,26.88,102610,130,26.87,26.88,1608
14275,26.87,102616,246,26.87,26.88,1611
14276,26.87,102619,248,26.87,26.88,1612
14277,26.87,102632,285,26.87,26.88,1602
14278,26.87,102634,289,26.87,26.88,1598
14279,26.87,102635,320,26.87,26.88,1598
14280,26.87,102636,321,26.87,26.88,1579
14281,26.87,102639,319,26.87,26.88,1578
14282,26.87,102639,319,26.87,26.88,1578
14283,26.87,102639,319,26.87,26.88,1582
14284,26.87,102639,326,26.87,26.88,1540
14285,26.87,102639,326,26.87,26.88,1540
14286,26.87,102639,327,26.87,26.88,1524
14287,26.87,102641,346,26.87,26.88,1536
14288,26.87,102641,346,26.87,26.88,1536
14289,26.88,102643,345,26.87,26.88,1536
14290,26.87,102651,344,26.87,26.88,1536
14291,26.88,102652,344,26.87,26.88,1535
14292,26.87,102663,333,26.87,26.88,1535
14293,26.87,102718,336,26.87,26.88,1485
14294,26.87,102719,337,26.87,26.88,1484
14295,26.87,102730,326,26.87,26.88,1422
14296,26.87,102732,330,26.87,26.88,1391
14297,26.87,102732,330,26.87,26.88,1391
14298,26.87,102732,330,26.87,26.88,1454
14299,26.87,102733,351,26.87,26.88,1480
14300,26.87,102733,351,26.87,26.88,1480
14301,26.88,102743,351,26.87,26.88,1483
14302,26.88,102751,346,26.87,26.88,1481
14303,26.88,102751,346,26.87,26.88,1481
14304,26.88,102752,337,26.87,26.88,1476
14305,26.87,102754,308,26.87,26.88,1550
14306,26.87,102754,308,26.87,26.88,1550
14307,26.88,102762,309,26.87,26.88,1442
14308,26.87,102763,308,26.87,26.88,1443
14309,26.87,102764,308,26.87,26.88,1443
14310,26.87,102783,294,26.87,26.88,1442
14311,26.88,102800,289,26.87,26.88,1427
14312,26.88,102800,289,26.87,26.88,1427
14313,26.87,102805,289,26.87,26.88,1511
14314,26.87,102813,284,26.87,26.88,1513
14315,26.88,102814,284,26.87,26.88,1512
14316,26.87,102815,283,26.87,26.88,1512
14317,26.87,102816,284,26.87,26.88,1512
14318,26.87,102816,284,26.87,26.88,1512
14319,26.88,102825,295,26.87,26.88,1493
14320,26.88,102875,295,26.87,26.88,1454
14321,26.88,102875,295,26.87,26.88,1457
14322,26.87,102880,290,26.87,26.88,1457
14323,26.88,102891,274,26.87,26.88,1465
14324,26.87,102892,273,26.87,26.88,1461
14325,26.87,102893,293,26.87,26.88,1463
14326,26.87,102903,293,26.87,26.88,1463
14327,26.87,102903,293,26.87,26.88,1463
14328,26.87,102904,292,26.87,26.88,1566
14329,26.87,102937,284,26.87,26.88,1571
14330,26.87,102937,290,26.87,26.88,1576
14331,26.87,102937,293,26.87,26.88,1577
14332,26.88,102940,281,26.87,26.88,1640
14333,26.87,102941,280,26.87,26.88,1640
14334,26.87,102946,277,26.87,26.88,1561
14335,26.87,102957,266,26.87,26.88,1548
14336,26.87,102957,266,26.87,26.88,1548
14337,26.88,102978,246,26.87,26.88,1537
14338,26.88,103002,232,26.87,26.88,1533
14339,26.88,103002,226,26.87,26.88,1533
14340,26.87,103235,718,26.86,26.87,32
14341,26.87,103282,706,26.86,26.87,10
14342,26.87,103282,706,26.86,26.87,12
14343,26.87,103298,1,26.87,26.88,1600
14344,26.87,103427,54,26.87,26.88,1583
14345,26.87,103486,717,26.86,26.87,37
14346,26.88,103533,703,26.86,26.88,1595
14347,26.87,103534,4,26.87,26.88,1606
14348,26.88,103541,1,26.87,26.88,1563
14349,26.87,103548,13,26.87,26.88,1560
14350,26.87,103562,715,26.86,26.87,3
14351,26.87,103569,31,26.87,26.88,1583
14352,26.87,103600,2,26.87,26.88,1559
14353,26.87,103621,715,26.86,26.87,45
14354,26.87,103621,703,26.86,26.87,62
14355,26.88,103700,44,26.87,26.88,1634
14356,26.87,103758,720,26.86,26.87,96
14357,26.87,103758,689,26.86,26.87,138
14358,26.87,103758,689,26.86,26.87,138
14359,26.87,103758,689,26.86,26.87,138
14360,26.87,103778,689,26.86,26.87,136
14361,26.87,103780,689,26.86,26.87,221
14362,26.87,103798,694,26.86,26.87,209
14363,26.87,103798,694,26.86,26.87,214
14364,26.87,103800,694,26.86,26.87,213
14365,26.87,103802,691,26.86,26.87,370
14366,26.87,103818,676,26.86,26.87,467
14367,26.87,103861,678,26.86,26.87,426
14368,26.86,103875,669,26.86,26.87,426
14369,26.87,103876,669,26.86,26.87,428
14370,26.86,103890,694,26.86,26.87,522
14371,26.86,103890,694,26.86,26.87,522
14372,26.86,103890,694,26.86,26.87,529
14373,26.87,103897,694,26.86,26.87,525
14374,26.87,103898,694,26.86,26.87,527
14375,26.86,103912,680,26.86,26.87,527
14376,26.86,103921,673,26.86,26.87,632
14377,26.87,103936,659,26.86,26.87,634
14378,26.86,103937,658,26.86,26.87,636
14379,26.86,103951,643,26.86,26.87,636
14380,26.86,103951,643,26.86,26.87,636
14381,26.86,103966,628,26.86,26.87,638
14382,26.87,103981,614,26.86,26.87,637
14383,26.87,103981,614,26.86,26.87,637
14384,26.87,103981,622,26.86,26.87,645
14385,26.87,103981,622,26.86,26.87,647
14386,26.86,103982,621,26.86,26.87,647
14387,26.86,103982,621,26.86,26.87,649
14388,26.86,103982,621,26.86,26.87,662
14389,26.86,103983,620,26.86,26.87,663
14390,26.86,103983,620,26.86,26.87,663
14391,26.87,103985,617,26.86,26.87,672
14392,26.87,103985,617,26.86,26.87,672
14393,26.87,103989,617,26.86,26.87,669
14394,26.86,104006,617,26.86,26.87,740
14395,26.86,104006,617,26.86,26.87,740
14396,26.86,104027,616,26.86,26.87,725
14397,26.86,104029,608,26.86,26.87,726
14398,26.86,104029,608,26.86,26.87,726
14399,26.86,104029,609,26.86,26.87,727
14400,26.86,104032,613,26.86,26.87,726
14401,26.86,104032,613,26.86,26.87,726
14402,26.86,104042,603,26.86,26.87,810
14403,26.86,104044,603,26.86,26.87,848
14404,26.86,104045,622,26.86,26.87,848
14405,26.86,104045,617,26.86,26.87,898
14406,26.86,104046,625,26.86,26.87,899
14407,26.86,104046,625,26.86,26.87,899
14408,26.87,104047,626,26.86,26.87,900
14409,26.87,104050,626,26.86,26.87,898
14410,26.87,104050,626,26.86,26.87,898
14411,26.87,104050,619,26.86,26.87,1103
14412,26.86,104052,683,26.86,26.87,1106
14413,26.86,104052,683,26.86,26.87,1106
14414,26.86,104053,677,26.86,26.87,1112
14415,26.87,104054,677,26.86,26.87,1127
14416,26.87,104054,677,26.86,26.87,1127
14417,26.87,104057,685,26.86,26.87,1125
14418,26.87,104057,705,26.86,26.87,1127
14419,26.87,104057,705,26.86,26.87,1127
14420,26.87,104069,709,26.86,26.87,1115
14421,26.87,104071,709,26.86,26.87,1114
14422,26.87,104071,709,26.86,26.87,1114
14423,26.87,104114,736,26.86,26.87,1071
14424,26.86,104120,735,26.86,26.87,1071
14425,26.86,104120,735,26.86,26.87,1071
14426,26.86,104126,729,26.86,26.87,1066
14427,26.86,104159,630,26.86,26.87,1176
14428,26.87,104160,632,26.86,26.87,1176
14429,26.87,104160,640,26.86,26.87,1173
14430,26.87,104160,640,26.86,26.87,1146
14431,26.87,104166,640,26.86,26.87,1140
14432,26.87,104166,640,26.86,26.87,1159
14433,26.87,104166,640,26.86,26.87,1159
14434,26.87,104166,640,26.86,26.87,1159
14435,26.87,104166,640,26.86,26.87,1162
14436,26.87,104167,643,26.86,26.87,1160
14437,26.86,104168,642,26.86,26.87,1160
14438,26.86,104170,640,26.86,26.87,1160
14439,26.86,104170,641,26.86,26.87,1160
14440,26.86,104170,641,26.86,26.87,1160
14441,26.86,104170,641,26.86,26.87,1156
14442,26.86,104173,719,26.86,26.87,1157
14443,26.87,104174,639,26.86,26.87,1156
14444,26.87,104185,639,26.86,26.87,1150
14445,26.86,104187,717,26.86,26.87,1150
14446,26.87,104213,636,26.86,26.87,1124
14447,26.86,104214,638,26.86,26.87,1125
14448,26.87,104241,638,26.86,26.87,1100
14449,26.87,104241,638,26.86,26.87,1100
14450,26.87,104241,639,26.86,26.87,1103
14451,26.87,104241,644,26.86,26.87,1108
14452,26.87,104241,644,26.86,26.87,1108
14453,26.87,104247,639,26.86,26.87,1108
14454,26.87,104247,639,26.86,26.87,1108
14455,26.87,104247,635,26.86,26.87,1113
14456,26.86,104248,704,26.86,26.87,1113
14457,26.86,104248,704,26.86,26.87,1113
14458,26.86,104248,737,26.86,26.87,1113
14459,26.86,104248,749,26.86,26.87,1008
14460,26.86,104248,749,26.86,26.87,1008
14461,26.86,104248,833,26.86,26.87,1002
14462,26.86,104250,831,26.86,26.87,1003
14463,26.86,104253,830,26.86,26.87,1002
14464,26.86,104253,830,26.86,26.87,1002
14465,26.86,104253,830,26.86,26.87,1052
14466,26.87,104262,823,26.86,26.87,1004
14467,26.87,104262,823,26.86,26.87,1004
14468,26.87,104288,823,26.86,26.87,978
14469,26.87,104293,1323,26.86,26.87,973
14470,26.87,104293,1322,26.86,26.87,973
14471,26.87,104293,1324,26.86,26.87,873
14472,26.87,104293,1324,26.86,26.87,873
14473,26.87,104293,1334,26.86,26.87,873
14474,26.87,104293,1334,26.86,26.87,875
14475,26.87,104495,1330,26.86,26.87,679
14476,26.87,104495,1330,26.86,26.87,679
14477,26.87,104497,1329,26.86,26.87,576
14478,26.87,104497,1329,26.86,26.87,576
14479,26.86,104498,1323,26.86,26.87,498
14480,26.87,104703,1323,26.86,26.87,293
14481,26.87,105003,184,26.87,26.88,1554
14482,26.87,105003,223,26.87,26.88,1554
14483,26.87,105006,445,26.87,26.88,1556
14484,26.87,105007,457,26.87,26.88,1556
14485,26.87,105007,457,26.87,26.88,1556
14486,26.88,105061,458,26.87,26.88,1497
14487,26.88,105063,478,26.87,26.88,1492
14488,26.88,105063,478,26.87,26.88,1492
14489,26.88,105063,473,26.87,26.88,1496
14490,26.87,105084,453,26.87,26.88,1495
14491,26.87,105084,453,26.87,26.88,1495
14492,26.87,105084,465,26.87,26.88,1494
14493,26.87,105084,465,26.87,26.88,1494
14494,26.87,105084,465,26.87,26.88,1495
14495,26.87,105085,470,26.87,26.88,1465
14496,26.87,105087,471,26.87,26.88,1464
14497,26.87,105087,472,26.87,26.88,1464
14498,26.87,105088,479,26.87,26.88,1467
14499,26.87,105089,498,26.87,26.88,1468
14500,26.87,105089,498,26.87,26.88,1468
14501,26.87,105090,498,26.87,26.88,1484
14502,26.87,105179,409,26.87,26.88,1483
14503,26.87,105179,368,26.87,26.88,1484
14504,26.87,105181,368,26.87,26.88,1477
14505,26.87,105181,368,26.87,26.88,1477
14506,26.88,105182,376,26.87,26.88,1484
14507,26.87,105208,517,26.87,26.88,1474
14508,26.87,105215,516,26.87,26.88,1468
14509,26.87,105215,516,26.87,26.88,1468
14510,26.87,105215,609,26.87,26.88,1484
14511,26.87,105215,609,26.87,26.88,1484
14512,26.87,105216,611,26.87,26.88,1385
14513,26.87,105225,615,26.87,26.88,1378
14514,26.87,105240,600,26.87,26.88,1383
14515,26.87,105240,600,26.87,26.88,1383
14516,26.88,105243,600,26.87,26.88,1383
14517,26.88,105243,600,26.87,26.88,1383
14518,26.88,105243,600,26.87,26.88,1382
14519,26.87,105245,665,26.87,26.88,1381
14520,26.87,105245,665,26.87,26.88,1381
14521,26.87,105246,666,26.87,26.88,1381
14522,26.87,105247,665,26.87,26.88,1380
14523,26.87,105247,665,26.87,26.88,1380
14524,26.87,105248,665,26.87,26.88,1380
14525,26.87,105255,653,26.87,26.88,1381
14526,26.87,105258,656,26.87,26.88,1383
14527,26.87,105260,654,26.87,26.88,1383
14528,26.87,105260,654,26.87,26.88,1383
14529,26.87,105260,654,26.87,26.88,1383
14530,26.87,105261,670,26.87,26.88,1375
14531,26.88,105271,674,26.87,26.88,1365
14532,26.88,105291,674,26.87,26.88,1345
14533,26.87,105293,672,26.87,26.88,1345
14534,26.87,105327,673,26.87,26.88,1300
14535,26.87,105332,671,26.87,26.88,1297
14536,26.87,105333,670,26.87,26.88,1297
14537,26.87,105333,674,26.87,26.88,1294
14538,26.87,105333,674,26.87,26.88,1294
14539,26.87,105335,673,26.87,26.88,1293
14540,26.87,105337,660,26.87,26.88,1292
14541,26.87,105337,660,26.87,26.88,1292
14542,26.88,105338,661,26.87,26.88,1264
14543,26.87,105340,659,26.87,26.88,1264
14544,26.87,105340,659,26.87,26.88,1264
14545,26.87,105340,659,26.87,26.88,1269
14546,26.87,105342,658,26.87,26.88,1269
14547,26.87,105342,658,26.87,26.88,1269
14548,26.87,105342,661,26.87,26.88,1269
14549,26.87,105350,655,26.87,26.88,1265
14550,26.87,105350,655,26.87,26.88,1265
14551,26.88,105351,655,26.87,26.88,1260
14552,26.88,105351,656,26.87,26.88,1058
14553,26.88,105352,656,26.87,26.88,1057
14554,26.88,105513,656,26.87,26.88,897
14555,26.88,105715,755,26.87,26.88,695
14556,26.88,105956,755,26.87,26.88,353
14557,26.88,106312,398,26.88,26.89,1556
14558,26.88,106316,1218,26.88,26.89,1489
14559,26.89,106411,1433,26.88,26.89,1384
14560,26.88,106523,1448,26.88,26.89,1277
14561,26.89,106784,1623,26.88,26.89,749
14562,26.88,106898,1620,26.88,26.89,636
14563,26.89,106919,1263,26.88,26.89,620
14564,26.89,107334,1261,26.88,26.89,175
14565,26.89,107505,129,26.89,26.9,1001
14566,26.89,107515,272,26.89,26.9,1173
14567,26.9,107536,550,26.89,26.9,1145
14568,26.9,107536,550,26.89,26.9,1145
14569,26.9,107556,633,26.89,26.9,1123
14570,26.89,107604,643,26.89,26.9,1106
14571,26.9,107652,642,26.89,26.9,1059
14572,26.9,107696,642,26.89,26.9,819
14573,26.9,107707,653,26.89,26.9,980
14574,26.9,107709,652,26.89,26.9,979
14575,26.9,107713,670,26.89,26.9,975
14576,26.9,107776,670,26.89,26.9,913
14577,26.9,107782,670,26.89,26.9,814
14578,26.9,107783,670,26.89,26.9,742
14579,26.89,107958,747,26.89,26.9,552
14580,26.9,107964,746,26.89,26.9,545
14581,26.9,108010,666,26.89,26.9,486
14582,26.9,108056,666,26.89,26.9,442
14583,26.9,108063,666,26.89,26.9,436
14584,26.9,108086,666,26.89,26.9,413
14585,26.9,108110,664,26.89,26.9,390
14586,26.9,108110,664,26.89,26.9,390
14587,26.89,108115,663,26.89,26.9,385
14588,26.9,108166,640,26.89,26.9,357
14589,26.9,108322,640,26.89,26.9,201
14590,26.9,108537,100,26.9,26.91,809
14591,26.9,108566,208,26.9,26.91,1016
14592,26.9,108577,144,26.9,26.91,1012
14593,26.91,108605,122,26.9,26.91,1121
14594,26.91,108615,139,26.9,26.91,1111
14595,26.91,108626,138,26.9,26.91,1101
14596,26.91,108663,149,26.9,26.91,1085
14597,26.9,108705,153,26.9,26.91,1035
14598,26.91,108716,148,26.9,26.91,1007
14599,26.91,108731,143,26.9,26.91,1001
14600,26.9,108855,642,26.89,26.9,51
14601,26.9,108856,629,26.89,26.9,52
14602,26.9,108881,352,26.89,26.9,28
14603,26.9,108900,398,26.89,26.9,274
14604,26.89,108902,397,26.89,26.9,292
14605,26.9,108905,397,26.89,26.9,444
14606,26.9,108940,405,26.89,26.9,536
14607,26.9,108940,405,26.89,26.9,536
14608,26.9,108955,405,26.89,26.9,622
14609,26.9,109048,405,26.89,26.9,541
14610,26.9,109048,405,26.89,26.9,541
14611,26.9,109050,410,26.89,26.9,440
14612,26.89,109061,398,26.89,26.9,451
14613,26.89,109061,398,26.89,26.9,451
14614,26.9,109066,398,26.89,26.9,486
14615,26.89,109421,53,26.89,26.9,631
14616,26.89,109421,53,26.89,26.9,631
14617,26.89,109446,4,26.89,26.9,794
14618,26.89,109456,393,26.88,26.89,76
14619,26.89,109456,393,26.88,26.89,76
14620,26.89,109462,387,26.88,26.89,132
14621,26.89,109569,396,26.88,26.89,110
14622,26.89,109569,396,26.88,26.89,110
14623,26.89,109569,396,26.88,26.89,115
14624,26.89,109691,85,26.89,26.9,1129
14625,26.89,109691,85,26.89,26.9,1129
14626,26.89,109777,415,26.88,26.89,45
14627,26.89,109917,73,26.89,26.9,1283
14628,26.89,109917,73,26.89,26.9,1283
14629,26.89,109990,566,26.88,26.89,6
14630,26.89,109990,566,26.88,26.89,6
14631,26.89,109990,556,26.88,26.89,49
14632,26.89,109991,557,26.88,26.89,85
14633,26.89,110015,578,26.88,26.89,69
14634,26.89,110015,578,26.88,26.89,69
14635,26.89,110015,582,26.88,26.89,76
14636,26.89,110046,577,26.88,26.89,163
14637,26.89,110046,577,26.88,26.89,163
14638,26.89,110066,583,26.88,26.89,489
14639,26.89,110086,484,26.88,26.89,750
14640,26.89,110086,484,26.88,26.89,750
14641,26.89,110093,478,26.88,26.89,588
14642,26.89,110097,478,26.88,26.89,575
14643,26.89,110097,478,26.88,26.89,575
14644,26.89,110097,427,26.88,26.89,577
14645,26.89,110097,427,26.88,26.89,577
14646,26.89,110097,427,26.88,26.89,583
14647,26.88,110107,417,26.88,26.89,591
14648,26.88,110113,417,26.88,26.89,590
14649,26.88,110113,417,26.88,26.89,590
14650,26.89,110122,419,26.88,26.89,502
14651,26.89,110122,419,26.88,26.89,502
14652,26.89,110122,428,26.88,26.89,543
14653,26.89,110124,426,26.88,26.89,760
14654,26.89,110124,426,26.88,26.89,760
14655,26.89,110124,431,26.88,26.89,951
14656,26.89,110126,432,26.88,26.89,951
14657,26.89,110588,471,26.88,26.89,474
14658,26.89,110588,470,26.88,26.89,474
14659,26.88,110628,453,26.88,26.89,533
14660,26.89,110690,388,26.88,26.89,555
14661,26.89,110690,388,26.88,26.89,560
14662,26.88,110691,306,26.88,26.89,963
14663,26.88,110969,702,26.87,26.88,44
14664,26.88,110969,702,26.87,26.88,44
14665,26.88,110986,796,26.87,26.88,51
14666,26.88,111111,796,26.87,26.88,3
14667,26.88,111111,796,26.87,26.88,3
14668,26.89,111177,83,26.88,26.89,742
14669,26.88,111199,106,26.88,26.89,702
14670,26.89,111199,106,26.88,26.89,702
14671,26.88,111203,142,26.88,26.89,721
14672,26.89,111209,241,26.88,26.89,714
14673,26.89,111209,239,26.88,26.89,714
14674,26.89,111271,196,26.88,26.89,804
14675,26.88,111290,188,26.88,26.89,876
14676,26.88,111290,188,26.88,26.89,876
14677,26.88,111302,197,26.88,26.89,886
14678,26.88,111305,206,26.88,26.89,929
14679,26.88,111305,206,26.88,26.89,929
14680,26.89,111308,209,26.88,26.89,967
14681,26.89,111308,209,26.88,26.89,967
14682,26.89,111308,211,26.88,26.89,967
14683,26.88,111313,207,26.88,26.89,965
14684,26.88,111315,207,26.88,26.89,975
14685,26.88,111315,207,26.88,26.89,975
14686,26.88,111325,247,26.88,26.89,976
14687,26.88,111332,245,26.88,26.89,972
14688,26.88,111332,245,26.88,26.89,972
14689,26.88,111333,244,26.88,26.89,973
14690,26.88,111583,789,26.87,26.88,206
14691,26.88,111583,789,26.87,26.88,206
14692,26.88,111722,769,26.87,26.89,996
14693,26.87,111725,768,26.87,26.89,997
14694,26.87,111725,768,26.87,26.89,997
14695,26.88,111732,772,26.87,26.89,999
14696,26.88,111733,772,26.87,26.88,55
14697,26.88,111753,772,26.87,26.88,41
14698,26.89,111816,1,26.88,26.89,1020
14699,26.88,111822,16,26.88,26.89,971
14700,26.88,111822,18,26.88,26.89,977
14701,26.88,111823,17,26.88,26.89,989
14702,26.88,111823,17,26.88,26.89,989
14703,26.88,111823,17,26.88,26.89,989
14704,26.88,111824,16,26.88,26.89,989
14705,26.89,111826,16,26.88,26.89,978
14706,26.89,111826,16,26.88,26.89,978
14707,26.88,111837,9,26.88,26.89,978
14708,26.88,111850,923,26.87,26.88,11
14709,26.88,111850,923,26.87,26.88,12
14710,26.89,111869,3,26.88,26.89,992
14711,26.88,111921,920,26.87,26.88,69
14712,26.88,111921,920,26.87,26.88,69
14713,26.88,111939,899,26.87,26.88,73
14714,26.87,111949,893,26.87,26.88,126
14715,26.87,111949,893,26.87,26.88,126
14716,26.88,111969,878,26.87,26.88,128
14717,26.88,111971,879,26.87,26.88,133
14718,26.88,111971,879,26.87,26.88,133
14719,26.88,111974,904,26.87,26.88,137
14720,26.88,111979,905,26.87,26.88,132
14721,26.88,111979,905,26.87,26.88,132
14722,26.88,111987,899,26.87,26.88,132
14723,26.88,111998,914,26.87,26.88,115
14724,26.88,111998,914,26.87,26.88,115
14725,26.88,112003,910,26.87,26.88,146
14726,26.88,112020,922,26.87,26.88,148
14727,26.88,112020,922,26.87,26.88,147
14728,26.88,112020,923,26.87,26.88,148
14729,26.88,112086,923,26.87,26.88,84
14730,26.88,112086,923,26.87,26.88,79
14731,26.88,112179,10,26.88,26.89,895
14732,26.88,112181,22,26.88,26.89,974
14733,26.88,112181,22,26.88,26.89,974
14734,26.88,112206,966,26.87,26.88,41
14735,26.88,112251,21,26.88,26.89,1010
14736,26.88,112251,22,26.88,26.89,994
14737,26.88,112259,14,26.88,26.89,993
14738,26.88,112259,14,26.88,26.89,993
14739,26.88,112259,26,26.88,26.89,993
14740,26.88,112311,30,26.88,26.89,968
14741,26.88,112314,80,26.88,26.89,743
14742,26.88,112314,80,26.88,26.89,743
14743,26.88,112314,81,26.88,26.89,715
14744,26.88,112314,81,26.88,26.89,715
14745,26.88,112314,125,26.88,26.89,715
14746,26.88,112315,252,26.88,26.89,715
14747,26.88,112315,252,26.88,26.89,715
14748,26.88,112315,368,26.88,26.89,702
14749,26.88,112319,367,26.88,26.89,720
14750,26.88,112329,357,26.88,26.89,710
14751,26.88,112429,257,26.88,26.89,710
14752,26.88,112436,445,26.88,26.89,705
14753,26.88,112441,442,26.88,26.89,705
14754,26.88,112441,442,26.88,26.89,706
14755,26.88,112444,448,26.88,26.89,706
14756,26.88,112444,448,26.88,26.89,706
14757,26.88,112444,449,26.88,26.89,701
14758,26.88,112445,455,26.88,26.89,699
14759,26.88,112450,450,26.88,26.89,708
14760,26.88,112450,450,26.88,26.89,708
14761,26.89,112451,452,26.88,26.89,709
14762,26.89,112451,452,26.88,26.89,709
14763,26.89,112452,454,26.88,26.89,708
14764,26.88,112458,448,26.88,26.89,703
14765,26.88,112460,496,26.88,26.89,704
14766,26.88,112460,496,26.88,26.89,704
14767,26.89,112483,495,26.88,26.89,682
